2021-06-16 14:35:07 utc | Portfolio Cross v1 (alpha2) |  Portfolio Cross v1 (alpha2) strategy has started
2021-06-17 09:01:59 utc | Portfolio Cross v1 (alpha2) |  %23THETA/USDT LONG crossover signal was generated in the last 2 trading candles
2021-06-17 09:02:01 utc | Portfolio Cross v1 (alpha2) |  long %23THETA/USDT @ 9.554 | current size: -1236.3 | close short | balance: 159554.80267754 | u-pnl -1347.381555 | portfolio pnl -0.844 %
2021-06-17 09:02:01 utc | Portfolio Cross v1 (alpha2) |  CLOSE ORDER | created a market order to buy %23THETA/USDT 1236.3 @ 9.554
2021-06-17 09:02:02 utc | Portfolio Cross v1 (alpha2) |  open limit orders for THETA/USDT were canceled  {'code': '200', 'msg': 'The operation of cancel all open order is done.'}
2021-06-17 09:02:04 utc | Portfolio Cross v1 (alpha2) |  long %23THETA/USDT @ 9.555 | no open position | required size: 1072.8 | balance: 159546.43551548
2021-06-17 09:02:04 utc | Portfolio Cross v1 (alpha2) |  created a market order to buy %23THETA/USDT 1072.8 @ 9.555
2021-06-17 10:01:57 utc | Portfolio Cross v1 (alpha2) |  %23THETA/USDT LONG crossover signal was generated in the last 2 trading candles
2021-06-17 10:01:57 utc | Portfolio Cross v1 (alpha2) |  short %23KNC/USDT reset ATR stop price from 2.028 to 2.02 STOP LOSS was updated from 3.412315$ to 3.404315$  entry price: 2.58772$ | %23TP2KNC/USDT
2021-06-17 12:02:03 utc | Portfolio Cross v1 (alpha2) |  short %23KNC/USDT reset ATR stop price from 2.02 to 1.99 STOP LOSS was updated from 3.404315$ to 3.374315$  entry price: 2.58772$ | %23TP2KNC/USDT
2021-06-17 13:01:56 utc | Portfolio Cross v1 (alpha2) |  short %23KNC/USDT reset ATR stop price from 1.99 to 1.982 STOP LOSS was updated from 3.374315$ to 3.366315$  entry price: 2.58772$ | %23TP2KNC/USDT
2021-06-17 13:01:57 utc | Portfolio Cross v1 (alpha2) |  short %23DOGE/USDT reset ATR stop price from 0.30848 to 0.30774 STOP LOSS was updated from 0.505219$ to 0.504479$  entry price: 0.3363$ 
2021-06-17 13:01:57 utc | Portfolio Cross v1 (alpha2) |  short %23RLC/USDT reset ATR stop price from 3.7729 to 3.7401 STOP LOSS was updated from 7.601012$ to 7.568212$  entry price: 4.67593$ | %23TP1RLC/USDT
2021-06-17 14:02:00 utc | Portfolio Cross v1 (alpha2) |  short %23VET/USDT reset ATR stop price from 0.10795 to 0.1079 STOP LOSS was updated from 0.186997$ to 0.186947$  entry price: 0.139524$ | %23TP1VET/USDT
2021-06-17 14:02:01 utc | Portfolio Cross v1 (alpha2) |  short %23QTUM/USDT reset ATR stop price from 8.703 to 8.7 STOP LOSS was updated from 15.902298$ to 15.899298$  entry price: 13.3242$ | %23TP2QTUM/USDT
2021-06-17 14:02:01 utc | Portfolio Cross v1 (alpha2) |  short %23KNC/USDT reset ATR stop price from 1.982 to 1.971 STOP LOSS was updated from 3.366315$ to 3.355315$  entry price: 2.58772$ | %23TP2KNC/USDT
2021-06-17 14:02:01 utc | Portfolio Cross v1 (alpha2) |  short %23DOGE/USDT reset ATR stop price from 0.30774 to 0.30688 STOP LOSS was updated from 0.504479$ to 0.503619$  entry price: 0.3363$ 
2021-06-17 14:02:02 utc | Portfolio Cross v1 (alpha2) |  short %23RLC/USDT reset ATR stop price from 3.7401 to 3.7071 STOP LOSS was updated from 7.568212$ to 7.535212$  entry price: 4.67593$ | %23TP1RLC/USDT
2021-06-17 17:02:04 utc | Portfolio Cross v1 (alpha2) |  short %23LTC/USDT reset ATR stop price from 166.59 to 166.35 STOP LOSS was updated from 260.328780$ to 260.088780$  entry price: 194.62079$ | %23TP1LTC/USDT
2021-06-17 17:02:05 utc | Portfolio Cross v1 (alpha2) |  short %23ETC/USDT reset ATR stop price from 55.478 to 55.192 STOP LOSS was updated from 93.406021$ to 93.120021$  entry price: 55.68038$ 
2021-06-17 17:02:05 utc | Portfolio Cross v1 (alpha2) |  short %23ONT/USDT reset ATR stop price from 0.917 to 0.912 STOP LOSS was updated from 1.615282$ to 1.610282$  entry price: 1.36399$ | %23TP1ONT/USDT
2021-06-17 17:02:05 utc | Portfolio Cross v1 (alpha2) |  short %23VET/USDT reset ATR stop price from 0.1079 to 0.1075 STOP LOSS was updated from 0.186947$ to 0.186547$  entry price: 0.139524$ | %23TP1VET/USDT
2021-06-17 17:02:06 utc | Portfolio Cross v1 (alpha2) |  short %23NEO/USDT reset ATR stop price from 48.732 to 48.604 STOP LOSS was updated from 80.612662$ to 80.484662$  entry price: 59.23476$ | %23TP1NEO/USDT
2021-06-17 17:02:06 utc | Portfolio Cross v1 (alpha2) |  short %23QTUM/USDT reset ATR stop price from 8.7 to 8.604 STOP LOSS was updated from 15.899298$ to 15.803298$  entry price: 13.3242$ | %23TP2QTUM/USDT
2021-06-17 17:02:06 utc | Portfolio Cross v1 (alpha2) |  short %23KNC/USDT reset ATR stop price from 1.971 to 1.954 STOP LOSS was updated from 3.355315$ to 3.338315$  entry price: 2.58772$ | %23TP2KNC/USDT
2021-06-17 17:02:07 utc | Portfolio Cross v1 (alpha2) |  short %23ZRX/USDT reset ATR stop price from 0.8673 to 0.8661 STOP LOSS was updated from 1.456319$ to 1.455119$  entry price: 1.62299$ | %23TP2ZRX/USDT
2021-06-17 17:02:07 utc | Portfolio Cross v1 (alpha2) |  short %23DOGE/USDT reset ATR stop price from 0.30688 to 0.30622 STOP LOSS was updated from 0.503619$ to 0.502959$  entry price: 0.3363$ 
2021-06-17 17:02:07 utc | Portfolio Cross v1 (alpha2) |  short %23RLC/USDT reset ATR stop price from 3.7071 to 3.6718 STOP LOSS was updated from 7.535212$ to 7.499912$  entry price: 4.67593$ | %23TP1RLC/USDT
2021-06-17 17:02:08 utc | Portfolio Cross v1 (alpha2) |  short %23DOT/USDT reset ATR stop price from 23.087 to 22.748 STOP LOSS was updated from 38.492929$ to 38.153929$  entry price: 26.715$ | %23TP1DOT/USDT
2021-06-17 17:02:08 utc | Portfolio Cross v1 (alpha2) |  short %23CRV/USDT reset ATR stop price from 2.072 to 2.066 STOP LOSS was updated from 3.600675$ to 3.594675$  entry price: 2.179$ | %23TP2CRV/USDT
2021-06-17 18:02:06 utc | Portfolio Cross v1 (alpha2) |  short %23XRP/USDT reset ATR stop price from 0.8338 to 0.8297 STOP LOSS was updated from 1.331514$ to 1.327414$  entry price: 0.97809$ | %23TP1XRP/USDT
2021-06-17 18:02:06 utc | Portfolio Cross v1 (alpha2) |  short %23EOS/USDT reset ATR stop price from 4.8616 to 4.8227 STOP LOSS was updated from 8.380406$ to 8.341506$  entry price: 5.4428$ | %23TP1EOS/USDT
2021-06-17 18:02:07 utc | Portfolio Cross v1 (alpha2) |  short %23LTC/USDT reset ATR stop price from 166.35 to 165.0 STOP LOSS was updated from 260.088780$ to 258.738780$  entry price: 194.62079$ | %23TP1LTC/USDT
2021-06-17 18:02:07 utc | Portfolio Cross v1 (alpha2) |  short %23ETC/USDT reset ATR stop price from 55.192 to 54.653 STOP LOSS was updated from 93.120021$ to 92.581021$  entry price: 55.68038$ 
2021-06-17 18:02:08 utc | Portfolio Cross v1 (alpha2) |  short %23XLM/USDT reset ATR stop price from 0.31795 to 0.31433 STOP LOSS was updated from 0.528641$ to 0.525021$  entry price: 0.43767$ | %23TP1XLM/USDT
2021-06-17 18:02:08 utc | Portfolio Cross v1 (alpha2) |  short %23DASH/USDT reset ATR stop price from 164.56 to 162.75 STOP LOSS was updated from 269.412629$ to 267.602629$  entry price: 215.78443$ | %23TP1DASH/USDT
2021-06-17 18:02:09 utc | Portfolio Cross v1 (alpha2) |  short %23ONT/USDT reset ATR stop price from 0.912 to 0.9029 STOP LOSS was updated from 1.610282$ to 1.601182$  entry price: 1.36399$ | %23TP1ONT/USDT
2021-06-17 18:02:09 utc | Portfolio Cross v1 (alpha2) |  short %23BAT/USDT reset ATR stop price from 0.6576 to 0.6501 STOP LOSS was updated from 1.066513$ to 1.059013$  entry price: 1.0738$ | %23TP2BAT/USDT
2021-06-17 18:02:09 utc | Portfolio Cross v1 (alpha2) |  short %23VET/USDT reset ATR stop price from 0.1075 to 0.10649 STOP LOSS was updated from 0.186547$ to 0.185537$  entry price: 0.139524$ | %23TP1VET/USDT
2021-06-17 18:02:10 utc | Portfolio Cross v1 (alpha2) |  short %23NEO/USDT reset ATR stop price from 48.604 to 48.047 STOP LOSS was updated from 80.484662$ to 79.927662$  entry price: 59.23476$ | %23TP1NEO/USDT
2021-06-17 18:02:10 utc | Portfolio Cross v1 (alpha2) |  short %23QTUM/USDT reset ATR stop price from 8.604 to 8.493 STOP LOSS was updated from 15.803298$ to 15.692298$  entry price: 13.3242$ | %23TP2QTUM/USDT
2021-06-17 18:02:10 utc | Portfolio Cross v1 (alpha2) |  short %23ZIL/USDT reset ATR stop price from 0.10405 to 0.10303 STOP LOSS was updated from 0.180721$ to 0.179701$  entry price: 0.17233$ | %23TP2ZIL/USDT
2021-06-17 18:02:11 utc | Portfolio Cross v1 (alpha2) |  short %23KNC/USDT reset ATR stop price from 1.954 to 1.929 STOP LOSS was updated from 3.338315$ to 3.313315$  entry price: 2.58772$ | %23TP2KNC/USDT
2021-06-17 18:02:11 utc | Portfolio Cross v1 (alpha2) |  short %23ZRX/USDT reset ATR stop price from 0.8661 to 0.8549 STOP LOSS was updated from 1.455119$ to 1.443919$  entry price: 1.62299$ | %23TP2ZRX/USDT
2021-06-17 18:02:12 utc | Portfolio Cross v1 (alpha2) |  short %23OMG/USDT reset ATR stop price from 5.0612 to 5.0116 STOP LOSS was updated from 8.818062$ to 8.768462$  entry price: 5.7462$ | %23TP1OMG/USDT
2021-06-17 18:02:12 utc | Portfolio Cross v1 (alpha2) |  short %23DOGE/USDT reset ATR stop price from 0.30622 to 0.30388 STOP LOSS was updated from 0.502959$ to 0.500619$  entry price: 0.3363$ 
2021-06-17 18:02:13 utc | Portfolio Cross v1 (alpha2) |  short %23RLC/USDT reset ATR stop price from 3.6718 to 3.6185 STOP LOSS was updated from 7.499912$ to 7.446612$  entry price: 4.67593$ | %23TP1RLC/USDT
2021-06-17 18:02:14 utc | Portfolio Cross v1 (alpha2) |  short %23DOT/USDT reset ATR stop price from 22.748 to 22.358 STOP LOSS was updated from 38.153929$ to 37.763929$  entry price: 26.715$ | %23TP1DOT/USDT
2021-06-17 18:02:14 utc | Portfolio Cross v1 (alpha2) |  short %23CRV/USDT reset ATR stop price from 2.066 to 2.026 STOP LOSS was updated from 3.594675$ to 3.554675$  entry price: 2.179$ | %23TP2CRV/USDT
2021-06-17 19:02:04 utc | Portfolio Cross v1 (alpha2) |  short %23XRP/USDT reset ATR stop price from 0.8297 to 0.8275 STOP LOSS was updated from 1.327414$ to 1.325214$  entry price: 0.97809$ | %23TP1XRP/USDT
2021-06-17 19:02:04 utc | Portfolio Cross v1 (alpha2) |  short %23EOS/USDT reset ATR stop price from 4.8227 to 4.7756 STOP LOSS was updated from 8.341506$ to 8.294406$  entry price: 5.4428$ | %23TP1EOS/USDT
2021-06-17 19:02:05 utc | Portfolio Cross v1 (alpha2) |  short %23LTC/USDT reset ATR stop price from 165.0 to 163.89 STOP LOSS was updated from 258.738780$ to 257.628780$  entry price: 194.62079$ | %23TP1LTC/USDT
2021-06-17 19:02:05 utc | Portfolio Cross v1 (alpha2) |  short %23XLM/USDT reset ATR stop price from 0.31433 to 0.31219 STOP LOSS was updated from 0.525021$ to 0.522881$  entry price: 0.43767$ | %23TP1XLM/USDT
2021-06-17 19:02:06 utc | Portfolio Cross v1 (alpha2) |  short %23DASH/USDT reset ATR stop price from 162.75 to 161.26 STOP LOSS was updated from 267.602629$ to 266.112629$  entry price: 215.78443$ | %23TP1DASH/USDT
2021-06-17 19:02:07 utc | Portfolio Cross v1 (alpha2) |  short %23ONT/USDT reset ATR stop price from 0.9029 to 0.8921 STOP LOSS was updated from 1.601182$ to 1.590382$  entry price: 1.36399$ | %23TP1ONT/USDT
2021-06-17 19:02:07 utc | Portfolio Cross v1 (alpha2) |  short %23BAT/USDT reset ATR stop price from 0.6501 to 0.6455 STOP LOSS was updated from 1.059013$ to 1.054413$  entry price: 1.0738$ | %23TP2BAT/USDT
2021-06-17 19:02:08 utc | Portfolio Cross v1 (alpha2) |  short %23VET/USDT reset ATR stop price from 0.10649 to 0.10533 STOP LOSS was updated from 0.185537$ to 0.184377$  entry price: 0.139524$ | %23TP1VET/USDT
2021-06-17 19:02:08 utc | Portfolio Cross v1 (alpha2) |  short %23NEO/USDT reset ATR stop price from 48.047 to 47.79 STOP LOSS was updated from 79.927662$ to 79.670662$  entry price: 59.23476$ | %23TP1NEO/USDT
2021-06-17 19:02:09 utc | Portfolio Cross v1 (alpha2) |  short %23QTUM/USDT reset ATR stop price from 8.493 to 8.484 STOP LOSS was updated from 15.692298$ to 15.683298$  entry price: 13.3242$ | %23TP2QTUM/USDT
2021-06-17 19:02:10 utc | Portfolio Cross v1 (alpha2) |  short %23ZIL/USDT reset ATR stop price from 0.10303 to 0.10288 STOP LOSS was updated from 0.179701$ to 0.179551$  entry price: 0.17233$ | %23TP2ZIL/USDT
2021-06-17 19:02:10 utc | Portfolio Cross v1 (alpha2) |  short %23KNC/USDT reset ATR stop price from 1.929 to 1.921 STOP LOSS was updated from 3.313315$ to 3.305315$  entry price: 2.58772$ | %23TP2KNC/USDT
2021-06-17 19:02:11 utc | Portfolio Cross v1 (alpha2) |  short %23OMG/USDT reset ATR stop price from 5.0116 to 4.9955 STOP LOSS was updated from 8.768462$ to 8.752362$  entry price: 5.7462$ | %23TP1OMG/USDT
2021-06-17 19:02:11 utc | Portfolio Cross v1 (alpha2) |  short %23RLC/USDT reset ATR stop price from 3.6185 to 3.5711 STOP LOSS was updated from 7.446612$ to 7.399212$  entry price: 4.67593$ | %23TP1RLC/USDT
2021-06-17 19:02:12 utc | Portfolio Cross v1 (alpha2) |  short %23DOT/USDT reset ATR stop price from 22.358 to 22.273 STOP LOSS was updated from 37.763929$ to 37.678929$  entry price: 26.715$ | %23TP1DOT/USDT
2021-06-17 20:02:02 utc | Portfolio Cross v1 (alpha2) |  short %23XRP/USDT reset ATR stop price from 0.8275 to 0.8271 STOP LOSS was updated from 1.325214$ to 1.324814$  entry price: 0.97809$ | %23TP1XRP/USDT
2021-06-17 20:02:02 utc | Portfolio Cross v1 (alpha2) |  short %23LTC/USDT reset ATR stop price from 163.89 to 163.67 STOP LOSS was updated from 257.628780$ to 257.408780$  entry price: 194.62079$ | %23TP1LTC/USDT
2021-06-17 20:02:03 utc | Portfolio Cross v1 (alpha2) |  short %23XLM/USDT reset ATR stop price from 0.31219 to 0.31132 STOP LOSS was updated from 0.522881$ to 0.522011$  entry price: 0.43767$ | %23TP1XLM/USDT
2021-06-17 20:02:03 utc | Portfolio Cross v1 (alpha2) |  short %23BAT/USDT reset ATR stop price from 0.6455 to 0.6441 STOP LOSS was updated from 1.054413$ to 1.053013$  entry price: 1.0738$ | %23TP2BAT/USDT
2021-06-17 20:02:04 utc | Portfolio Cross v1 (alpha2) |  short %23ZIL/USDT reset ATR stop price from 0.10288 to 0.10203 STOP LOSS was updated from 0.179551$ to 0.178701$  entry price: 0.17233$ | %23TP2ZIL/USDT
2021-06-17 20:02:04 utc | Portfolio Cross v1 (alpha2) |  short %23KNC/USDT reset ATR stop price from 1.921 to 1.913 STOP LOSS was updated from 3.305315$ to 3.297315$  entry price: 2.58772$ | %23TP2KNC/USDT
2021-06-17 20:02:05 utc | Portfolio Cross v1 (alpha2) |  short %23RLC/USDT reset ATR stop price from 3.5711 to 3.5697 STOP LOSS was updated from 7.399212$ to 7.397812$  entry price: 4.67593$ | %23TP1RLC/USDT
2021-06-17 20:02:05 utc | Portfolio Cross v1 (alpha2) |  short %23DOT/USDT reset ATR stop price from 22.273 to 22.154 STOP LOSS was updated from 37.678929$ to 37.559929$  entry price: 26.715$ | %23TP1DOT/USDT
2021-06-17 21:02:04 utc | Portfolio Cross v1 (alpha2) |  short %23OMG/USDT reset ATR stop price from 4.9955 to 4.9708 STOP LOSS was updated from 8.752362$ to 8.727662$  entry price: 5.7462$ | %23TP1OMG/USDT
2021-06-17 21:02:04 utc | Portfolio Cross v1 (alpha2) |  short %23RLC/USDT reset ATR stop price from 3.5697 to 3.5535 STOP LOSS was updated from 7.397812$ to 7.381612$  entry price: 4.67593$ | %23TP1RLC/USDT
2021-06-17 21:02:05 utc | Portfolio Cross v1 (alpha2) |  short %23DOT/USDT reset ATR stop price from 22.154 to 22.094 STOP LOSS was updated from 37.559929$ to 37.499929$  entry price: 26.715$ | %23TP1DOT/USDT
2021-06-18 01:02:06 utc | Portfolio Cross v1 (alpha2) |  long %23THETA/USDT reset ATR stop price from 9.55861 to 9.709 STOP LOSS was updated from 4.601406$ to 4.751796$  entry price: 9.55861$ 
2021-06-18 02:02:02 utc | Portfolio Cross v1 (alpha2) |  short %23EOS/USDT reset ATR stop price from 4.7756 to 4.7548 STOP LOSS was updated from 8.152677$ to 8.131877$  entry price: 5.4428$ | %23TP1EOS/USDT
2021-06-18 02:02:03 utc | Portfolio Cross v1 (alpha2) |  short %23ETC/USDT reset ATR stop price from 54.653 to 54.137 STOP LOSS was updated from 90.905149$ to 90.389149$  entry price: 55.68038$ 
2021-06-18 02:02:03 utc | Portfolio Cross v1 (alpha2) |  short %23XLM/USDT reset ATR stop price from 0.31132 to 0.31125 STOP LOSS was updated from 0.513657$ to 0.513587$  entry price: 0.43767$ | %23TP1XLM/USDT
2021-06-18 02:02:03 utc | Portfolio Cross v1 (alpha2) |  short %23DASH/USDT reset ATR stop price from 161.26 to 160.54 STOP LOSS was updated from 262.818911$ to 262.098911$  entry price: 215.78443$ | %23TP1DASH/USDT
2021-06-18 02:02:04 utc | Portfolio Cross v1 (alpha2) |  short %23ONT/USDT reset ATR stop price from 0.8921 to 0.8769 STOP LOSS was updated from 1.562415$ to 1.547215$  entry price: 1.36399$ | %23TP1ONT/USDT
2021-06-18 02:02:04 utc | Portfolio Cross v1 (alpha2) |  short %23BAT/USDT reset ATR stop price from 0.6441 to 0.6411 STOP LOSS was updated from 1.038838$ to 1.035838$  entry price: 1.0738$ | %23TP2BAT/USDT
2021-06-18 02:02:04 utc | Portfolio Cross v1 (alpha2) |  short %23VET/USDT reset ATR stop price from 0.10533 to 0.10522 STOP LOSS was updated from 0.180986$ to 0.180876$  entry price: 0.139524$ | %23TP1VET/USDT
2021-06-18 02:02:05 utc | Portfolio Cross v1 (alpha2) |  short %23NEO/USDT reset ATR stop price from 47.79 to 47.061 STOP LOSS was updated from 78.384425$ to 77.655425$  entry price: 59.23476$ | %23TP1NEO/USDT
2021-06-18 02:02:05 utc | Portfolio Cross v1 (alpha2) |  short %23QTUM/USDT reset ATR stop price from 8.484 to 8.359 STOP LOSS was updated from 15.375472$ to 15.250472$  entry price: 13.3242$ | %23TP2QTUM/USDT
2021-06-18 02:02:05 utc | Portfolio Cross v1 (alpha2) |  short %23ZIL/USDT reset ATR stop price from 0.10203 to 0.10083 STOP LOSS was updated from 0.175928$ to 0.174728$  entry price: 0.17233$ | %23TP2ZIL/USDT
2021-06-18 02:02:06 utc | Portfolio Cross v1 (alpha2) |  short %23KNC/USDT reset ATR stop price from 1.913 to 1.881 STOP LOSS was updated from 3.254198$ to 3.222198$  entry price: 2.58772$ | %23TP2KNC/USDT
2021-06-18 02:02:06 utc | Portfolio Cross v1 (alpha2) |  short %23ZRX/USDT reset ATR stop price from 0.8549 to 0.8505 STOP LOSS was updated from 1.418744$ to 1.414344$  entry price: 1.62299$ | %23TP2ZRX/USDT
2021-06-18 02:02:06 utc | Portfolio Cross v1 (alpha2) |  short %23OMG/USDT reset ATR stop price from 4.9708 to 4.8585 STOP LOSS was updated from 8.607400$ to 8.495100$  entry price: 5.7462$ | %23TP1OMG/USDT
2021-06-18 02:02:07 utc | Portfolio Cross v1 (alpha2) |  short %23DOGE/USDT reset ATR stop price from 0.30388 to 0.30317 STOP LOSS was updated from 0.490902$ to 0.490192$  entry price: 0.3363$ 
2021-06-18 02:02:07 utc | Portfolio Cross v1 (alpha2) |  short %23RLC/USDT reset ATR stop price from 3.5535 to 3.4498 STOP LOSS was updated from 7.264934$ to 7.161234$  entry price: 4.67593$ | %23TP1RLC/USDT
2021-06-18 02:02:07 utc | Portfolio Cross v1 (alpha2) |  short %23DOT/USDT reset ATR stop price from 22.094 to 21.965 STOP LOSS was updated from 37.022127$ to 36.893127$  entry price: 26.715$ | %23TP1DOT/USDT
2021-06-18 03:02:06 utc | Portfolio Cross v1 (alpha2) |  long %23THETA/USDT reset ATR stop price from 9.709 to 9.844 STOP LOSS was updated from 4.751796$ to 4.886796$  entry price: 9.55861$ 
2021-06-18 03:02:06 utc | Portfolio Cross v1 (alpha2) |  short %23DOGE/USDT reset ATR stop price from 0.30317 to 0.30101 STOP LOSS was updated from 0.490192$ to 0.488032$  entry price: 0.3363$ 
2021-06-18 04:02:03 utc | Portfolio Cross v1 (alpha2) |  long %23THETA/USDT reset ATR stop price from 9.844 to 9.963 STOP LOSS was updated from 4.886796$ to 5.005796$  entry price: 9.55861$ 
