time,open,high,low,close,volume,ema_s,ema_l,ema_cross
2021-12-10 06:00:00,4.359,4.4,4.303,4.305,53433.9,,,0
2021-12-10 07:00:00,4.312,4.328,4.236,4.251,61064.1,,,0
2021-12-10 08:00:00,4.256,4.344,4.233,4.331,44537.1,,,0
2021-12-10 09:00:00,4.337,4.421,4.264,4.421,85933.3,,,0
2021-12-10 10:00:00,4.414,4.424,4.357,4.358,24363.4,,,0
2021-12-10 11:00:00,4.358,4.471,4.344,4.45,79046.6,,,0
2021-12-10 12:00:00,4.441,4.531,4.437,4.484,57335.9,,,0
2021-12-10 13:00:00,4.484,4.551,4.42,4.515,49620.0,,,0
2021-12-10 14:00:00,4.513,4.57,4.311,4.322,85491.8,,,0
2021-12-10 15:00:00,4.316,4.388,4.251,4.282,65868.1,,,0
2021-12-10 16:00:00,4.274,4.303,4.194,4.28,51126.6,,,0
2021-12-10 17:00:00,4.268,4.308,4.156,4.221,65667.9,,,0
2021-12-10 18:00:00,4.219,4.247,4.15,4.184,63675.4,,,0
2021-12-10 19:00:00,4.183,4.25,4.17,4.237,18313.8,,,0
2021-12-10 20:00:00,4.235,4.266,4.232,4.266,9915.0,,,0
2021-12-10 21:00:00,4.262,4.281,4.168,4.177,39527.0,,,0
2021-12-10 22:00:00,4.176,4.206,4.155,4.168,28364.3,,,0
2021-12-10 23:00:00,4.161,4.201,4.082,4.105,58044.1,,,0
2021-12-11 00:00:00,4.111,4.185,4.041,4.096,59567.1,,,0
2021-12-11 01:00:00,4.09,4.187,4.082,4.151,28244.1,,,0
2021-12-11 02:00:00,4.143,4.188,4.101,4.157,19436.5,,,0
2021-12-11 03:00:00,4.165,4.196,4.149,4.152,9266.5,,,0
2021-12-11 04:00:00,4.155,4.183,4.148,4.162,12184.8,,,0
2021-12-11 05:00:00,4.162,4.19,4.123,4.137,18083.1,,,0
2021-12-11 06:00:00,4.142,4.215,4.1,4.101,39444.7,,,0
2021-12-11 07:00:00,4.101,4.146,4.079,4.129,28792.8,,,0
2021-12-11 08:00:00,4.133,4.288,4.116,4.189,80644.5,,,0
2021-12-11 09:00:00,4.187,4.217,4.127,4.217,30693.3,,,0
2021-12-11 10:00:00,4.216,4.285,4.176,4.271,28156.5,,,0
2021-12-11 11:00:00,4.274,4.274,4.196,4.202,26153.2,,,0
2021-12-11 12:00:00,4.203,4.247,4.167,4.202,41679.2,,,0
2021-12-11 13:00:00,4.205,4.253,4.161,4.203,30919.1,,,0
2021-12-11 14:00:00,4.203,4.316,4.172,4.309,40175.8,,,0
2021-12-11 15:00:00,4.308,4.316,4.238,4.275,28173.9,,,0
2021-12-11 16:00:00,4.28,4.384,4.243,4.334,52470.9,,,0
2021-12-11 17:00:00,4.34,4.348,4.287,4.301,16964.7,,,0
2021-12-11 18:00:00,4.293,4.334,4.247,4.3,42266.5,,,0
2021-12-11 19:00:00,4.292,4.3,4.236,4.236,14400.6,,,0
2021-12-11 20:00:00,4.237,4.296,4.237,4.273,3176.4,,,0
2021-12-11 21:00:00,4.276,4.295,4.248,4.272,18928.7,,,0
2021-12-11 22:00:00,4.278,4.292,4.261,4.286,5647.3,,,0
2021-12-11 23:00:00,4.279,4.316,4.263,4.278,5851.3,,,0
2021-12-12 00:00:00,4.277,4.3,4.22,4.266,24785.3,,,0
2021-12-12 01:00:00,4.269,4.276,4.225,4.225,14643.0,,,0
2021-12-12 02:00:00,4.225,4.285,4.224,4.249,21458.6,,,0
2021-12-12 03:00:00,4.251,4.282,4.236,4.28,11383.2,,,0
2021-12-12 04:00:00,4.278,4.282,4.228,4.25,5885.9,,,0
2021-12-12 05:00:00,4.24,4.261,4.238,4.249,3100.3,,,0
2021-12-12 06:00:00,4.246,4.278,4.227,4.276,11335.8,,,0
2021-12-12 07:00:00,4.276,4.464,4.262,4.447,125791.1,,,0
2021-12-12 08:00:00,4.452,4.869,4.408,4.635,393923.4,,,0
2021-12-12 09:00:00,4.631,4.7,4.442,4.442,112848.7,,,0
2021-12-12 10:00:00,4.442,4.532,4.386,4.53,72755.2,,,0
2021-12-12 11:00:00,4.529,4.529,4.338,4.383,113784.9,,,0
2021-12-12 12:00:00,4.379,4.463,4.371,4.425,59746.0,,,0
2021-12-12 13:00:00,4.422,4.755,4.414,4.61,122320.3,,,0
2021-12-12 14:00:00,4.609,4.634,4.421,4.422,73993.1,,,0
2021-12-12 15:00:00,4.426,4.53,4.401,4.439,47251.6,,,0
2021-12-12 16:00:00,4.439,4.592,4.391,4.508,75732.6,,,0
2021-12-12 17:00:00,4.508,4.545,4.473,4.517,23949.2,,,0
2021-12-12 18:00:00,4.525,4.536,4.496,4.529,26860.9,,,0
2021-12-12 19:00:00,4.53,4.531,4.502,4.511,10330.6,,,0
2021-12-12 20:00:00,4.515,4.657,4.503,4.62,33386.1,,,0
2021-12-12 21:00:00,4.613,4.667,4.521,4.553,50350.0,,,0
2021-12-12 22:00:00,4.547,4.556,4.488,4.504,11169.3,,,0
2021-12-12 23:00:00,4.505,4.519,4.438,4.487,32674.5,,,0
2021-12-13 00:00:00,4.477,4.531,4.46,4.487,15175.2,,,0
2021-12-13 01:00:00,4.487,4.5,4.328,4.328,53923.2,,,0
2021-12-13 02:00:00,4.331,4.373,4.285,4.31,25212.0,4.380615372910387,,0
2021-12-13 03:00:00,4.305,4.484,4.275,4.416,65957.5,4.381200242779637,,0
2021-12-13 04:00:00,4.417,4.575,4.414,4.567,42294.5,4.3842713131469155,,0
2021-12-13 05:00:00,4.559,4.776,4.551,4.755,168632.5,4.3903990600370495,,0
2021-12-13 06:00:00,4.742,5.022,4.72,4.849,538221.0,4.397979240862884,,0
2021-12-13 07:00:00,4.828,4.876,4.586,4.589,160529.9,4.4011366087825055,,0
2021-12-13 08:00:00,4.598,4.714,4.523,4.691,173787.1,4.405927739215852,,0
2021-12-13 09:00:00,4.692,4.785,4.579,4.71,175971.6,4.410953726997408,,0
2021-12-13 10:00:00,4.714,4.736,4.632,4.681,53905.2,4.415417301757782,,0
2021-12-13 11:00:00,4.68,5.375,4.675,5.105,1334932.7,4.426815362885753,,0
2021-12-13 12:00:00,5.106,5.24,4.912,4.965,583842.4,4.435710976722352,,0
2021-12-13 13:00:00,4.96,5.144,4.868,4.94,319805.3,4.444046332479008,,0
2021-12-13 14:00:00,4.935,4.935,4.744,4.835,218785.4,4.450508376570264,,0
2021-12-13 15:00:00,4.835,4.86,4.617,4.834,253703.0,4.456847081089764,,0
2021-12-13 16:00:00,4.834,4.912,4.651,4.773,267508.3,4.462072749170925,,0
2021-12-13 17:00:00,4.778,4.85,4.733,4.825,79153.8,4.46807154670529,,0
2021-12-13 18:00:00,4.826,4.85,4.727,4.793,88637.9,4.473442264941567,,0
2021-12-13 19:00:00,4.793,4.794,4.455,4.556,207084.6,4.47480685560369,,0
2021-12-13 20:00:00,4.553,4.652,4.537,4.588,120428.3,4.476677816668093,,0
2021-12-13 21:00:00,4.588,4.622,4.482,4.524,62609.3,4.477460001516554,,0
2021-12-13 22:00:00,4.517,4.798,4.503,4.68,104940.3,4.480807770086528,,0
2021-12-13 23:00:00,4.685,5.11,4.651,5.105,302223.1,4.4911249970272475,,0
2021-12-14 00:00:00,5.11,5.319,4.833,4.875,562999.9,4.497470038398698,,0
2021-12-14 01:00:00,4.879,5.043,4.804,4.985,194601.1,4.505528384871448,,0
2021-12-14 02:00:00,4.993,4.999,4.833,4.845,108539.7,4.511139485947953,,0
2021-12-14 03:00:00,4.848,4.929,4.794,4.852,90273.7,4.516773544031459,,0
2021-12-14 04:00:00,4.848,5.069,4.848,5.033,97908.6,4.5253062127251535,,0
2021-12-14 05:00:00,5.03,5.499,5.005,5.389,615470.0,4.539582143093333,,0
2021-12-14 06:00:00,5.389,5.452,5.156,5.271,285843.0,4.551671694447163,,0
2021-12-14 07:00:00,5.266,5.48,5.207,5.423,339539.0,4.566073815200102,,0
2021-12-14 08:00:00,5.417,5.749,5.227,5.672,485595.3,4.584353586849688,,0
2021-12-14 09:00:00,5.673,5.846,5.512,5.759,841281.1,4.603769230042255,,0
2021-12-14 10:00:00,5.746,5.888,5.439,5.484,759574.1,4.618318498967177,,0
2021-12-14 11:00:00,5.485,5.58,5.29,5.376,372214.6,4.630842160141274,,0
2021-12-14 12:00:00,5.377,5.405,5.161,5.324,323723.2,4.6422993145191045,,0
2021-12-14 13:00:00,5.33,5.373,5.186,5.34,118772.6,4.653831557254326,,0
2021-12-14 14:00:00,5.339,5.351,5.168,5.226,147140.9,4.663288886886486,,0
2021-12-14 15:00:00,5.227,5.479,5.197,5.301,209626.8,4.673829566442081,,0
2021-12-14 16:00:00,5.305,5.477,5.195,5.399,183273.2,4.6858158546000634,,0
2021-12-14 17:00:00,5.4,5.697,5.382,5.492,297468.0,4.6991412123752685,,0
2021-12-14 18:00:00,5.492,5.777,5.43,5.522,320371.3,4.712742184071545,,0
2021-12-14 19:00:00,5.521,5.614,5.46,5.513,117222.1,4.725969585987719,,0
2021-12-14 20:00:00,5.514,5.6,5.477,5.597,69743.8,4.740366782913542,,0
2021-12-14 21:00:00,5.59,6.135,5.556,5.9,696662.3,4.759534274105054,,0
2021-12-14 22:00:00,5.901,6.026,5.716,5.817,210159.3,4.777013046433896,,0
2021-12-14 23:00:00,5.815,6.16,5.81,6.001,297428.3,4.797244235749038,,0
2021-12-15 00:00:00,6.0,6.041,5.78,5.854,150231.5,4.814711273174675,,0
2021-12-15 01:00:00,5.853,5.922,5.713,5.728,74702.4,4.829806954609804,,0
2021-12-15 02:00:00,5.728,5.89,5.655,5.793,77934.7,4.845727500814601,,0
2021-12-15 03:00:00,5.789,5.818,5.652,5.71,52952.7,4.860012996668905,,0
2021-12-15 04:00:00,5.711,5.736,5.602,5.625,73414.3,4.872657409947106,,0
2021-12-15 05:00:00,5.625,5.754,5.526,5.749,187358.2,4.887142411435584,,0
2021-12-15 06:00:00,5.744,5.854,5.684,5.831,98777.0,4.902743363312682,,0
2021-12-15 07:00:00,5.833,5.843,5.625,5.756,116139.3,4.916846778795118,,0
2021-12-15 08:00:00,5.756,6.081,5.756,6.027,230442.4,4.935196418815034,,0
2021-12-15 09:00:00,6.027,6.32,6.006,6.219,387014.0,4.956416312718918,,0
2021-12-15 10:00:00,6.219,6.398,6.126,6.266,442872.8,4.978062324078937,,0
2021-12-15 11:00:00,6.266,6.449,6.133,6.42,254810.3,5.001896004672673,,0
2021-12-15 12:00:00,6.41,6.653,6.085,6.144,603222.0,5.020773756661555,,0
2021-12-15 13:00:00,6.144,6.353,6.025,6.33,236435.9,5.042413859857232,,0
2021-12-15 14:00:00,6.319,6.433,5.973,6.081,357469.3,5.059580572917444,,0
2021-12-15 15:00:00,6.084,6.096,5.85,5.973,256032.9,5.074678414687404,,0
2021-12-15 16:00:00,5.987,6.85,5.987,6.565,1503262.4,5.09931182932067,,0
2021-12-15 17:00:00,6.549,6.65,6.318,6.326,377502.6,5.119587666852561,,0
2021-12-15 18:00:00,6.318,6.693,6.255,6.601,215792.2,5.144073821119461,,0
2021-12-15 19:00:00,6.601,7.194,6.353,6.787,780542.2,5.171229625729056,,0
2021-12-15 20:00:00,6.78,6.89,6.627,6.776,158455.8,5.197754755882295,,0
2021-12-15 21:00:00,6.776,6.86,6.699,6.759,63116.8,5.223560462396637,,0
2021-12-15 22:00:00,6.757,7.066,6.754,7.056,146440.6,5.253848719216528,,0
2021-12-15 23:00:00,7.044,7.295,6.938,7.248,351033.1,5.286809897411296,,0
2021-12-16 00:00:00,7.248,7.28,6.801,6.912,307766.4,5.313672543735077,,0
2021-12-16 01:00:00,6.915,7.1,6.805,6.819,168750.2,5.3385539892931755,,0
2021-12-16 02:00:00,6.821,6.913,6.654,6.881,162422.5,5.36404896467676,,0
2021-12-16 03:00:00,6.888,7.25,6.87,7.118,377227.9,5.39303989088045,,0
2021-12-16 04:00:00,7.102,7.123,6.848,6.989,185811.5,5.419419396816311,,0
2021-12-16 05:00:00,6.982,7.188,6.853,7.179,269630.7,5.448503373728438,,0
2021-12-16 06:00:00,7.179,7.633,7.161,7.404,765124.0,5.480825632013918,,0
2021-12-16 07:00:00,7.4,7.526,7.18,7.235,426554.6,5.50982024966658,,0
2021-12-16 08:00:00,7.228,7.377,7.089,7.237,279388.0,5.538368675291927,,0
2021-12-16 09:00:00,7.23,7.285,7.072,7.174,168455.1,5.565403903799498,,0
2021-12-16 10:00:00,7.183,7.241,7.044,7.088,121093.5,5.590570781422647,,0
2021-12-16 11:00:00,7.1,7.122,6.894,7.045,271596.0,5.614610933795826,,0
2021-12-16 12:00:00,7.052,7.067,6.727,6.777,277061.7,5.633823976212424,,0
2021-12-16 13:00:00,6.777,6.87,6.554,6.862,287971.2,5.654124406357674,,0
2021-12-16 14:00:00,6.862,7.1,6.811,7.042,252479.8,5.677064498814572,,0
2021-12-16 15:00:00,7.043,7.045,6.782,6.859,125113.6,5.696600622801109,,0
2021-12-16 16:00:00,6.862,7.26,6.79,6.935,301846.7,5.717070033994479,,0
2021-12-16 17:00:00,6.923,6.951,6.522,6.554,249528.8,5.730903587151595,,0
2021-12-16 18:00:00,6.565,6.687,6.422,6.439,100085.8,5.742607660091239,,0
2021-12-16 19:00:00,6.436,6.518,6.301,6.357,177563.5,5.7527629053789875,,0
2021-12-16 20:00:00,6.354,6.49,6.352,6.354,76579.8,5.762700708595864,,0
2021-12-16 21:00:00,6.359,6.455,6.355,6.446,36240.0,5.773994911759569,,0
2021-12-16 22:00:00,6.454,6.459,6.325,6.352,60999.2,5.783548714870982,,0
2021-12-16 23:00:00,6.352,6.369,6.196,6.253,97859.2,5.791308240245015,,0
2021-12-17 00:00:00,6.25,6.37,6.151,6.333,191631.5,5.800261823050883,,0
2021-12-17 01:00:00,6.338,6.554,6.338,6.5,169827.2,5.811827743331035,,0
2021-12-17 02:00:00,6.498,6.5,6.101,6.225,281734.0,5.818657036829696,,0
2021-12-17 03:00:00,6.225,6.5,6.216,6.403,198928.9,5.828315598204411,,0
2021-12-17 04:00:00,6.405,6.499,6.224,6.309,102599.6,5.836260794928306,,0
2021-12-17 05:00:00,6.309,6.44,6.256,6.406,89411.0,5.845677971871639,,0
2021-12-17 06:00:00,6.399,6.466,6.22,6.23,95277.4,5.852030402088637,,0
2021-12-17 07:00:00,6.238,6.238,6.024,6.116,190701.2,5.8563935359384125,,0
2021-12-17 08:00:00,6.116,6.315,6.101,6.177,108971.5,5.861692816336125,,0
2021-12-17 09:00:00,6.173,6.18,6.032,6.11,74523.5,5.865797067305776,,0
2021-12-17 10:00:00,6.117,6.125,5.875,5.964,192248.5,5.867420256275929,,0
2021-12-17 11:00:00,5.968,6.09,5.939,5.949,97835.0,5.868768681792029,,0
2021-12-17 12:00:00,5.956,6.052,5.876,5.922,100407.3,5.869648538291335,,0
2021-12-17 13:00:00,5.925,5.961,5.85,5.86,69497.8,5.869489058319577,,0
2021-12-17 14:00:00,5.866,5.875,5.592,5.699,333682.9,5.866671057355618,,0
2021-12-17 15:00:00,5.7,5.867,5.583,5.861,169505.0,5.866577320870402,,0
2021-12-17 16:00:00,5.861,6.05,5.814,6.001,217960.3,5.868799183335354,,0
2021-12-17 17:00:00,5.998,6.003,5.761,5.784,66404.1,5.867397543941381,,0
2021-12-17 18:00:00,5.775,5.874,5.743,5.855,60699.9,5.867192625859706,,0
2021-12-17 19:00:00,5.866,5.867,5.758,5.766,23430.9,5.865520020473595,,0
2021-12-17 20:00:00,5.779,5.783,5.668,5.699,40431.2,5.862767623440974,,0
2021-12-17 21:00:00,5.698,5.803,5.66,5.75,34748.3,5.860903695780793,,0
2021-12-17 22:00:00,5.749,5.781,5.636,5.747,44588.2,5.859020990065408,,0
2021-12-17 23:00:00,5.755,5.779,5.695,5.702,32622.8,5.856425601799865,,0
2021-12-18 00:00:00,5.693,5.751,5.619,5.694,72947.1,5.853740881108958,,0
2021-12-18 01:00:00,5.702,5.714,5.554,5.564,61681.0,5.848951775636083,,0
2021-12-18 02:00:00,5.556,5.587,5.491,5.52,67457.7,5.843514556204082,,0
2021-12-18 03:00:00,5.52,5.774,5.52,5.766,90944.8,5.842233323870131,,0
2021-12-18 04:00:00,5.766,5.917,5.702,5.897,86585.7,5.843138558186328,,0
2021-12-18 05:00:00,5.91,5.939,5.818,5.839,54107.8,5.843070152265893,,0
2021-12-18 06:00:00,5.833,5.865,5.674,5.678,72106.0,5.840341719997036,,0
2021-12-18 07:00:00,5.687,5.79,5.68,5.773,36039.1,5.839228633716094,,0
2021-12-18 08:00:00,5.771,5.907,5.771,5.885,62547.1,5.839985185224919,,0
2021-12-18 09:00:00,5.881,5.92,5.756,5.829,75115.9,5.839803611915417,,0
2021-12-18 10:00:00,5.831,5.881,5.786,5.854,46623.2,5.840038262958138,,0
2021-12-18 11:00:00,5.854,6.2,5.837,6.197,199089.6,5.84593845695883,,0
2021-12-18 12:00:00,6.165,6.2,5.959,6.003,140243.6,5.848534515521495,,0
2021-12-18 13:00:00,6.005,6.095,5.921,5.93,75791.3,5.849881052455024,,0
2021-12-18 14:00:00,5.933,6.147,5.933,6.104,54445.2,5.854081365637587,,0
2021-12-18 15:00:00,6.104,6.2,6.08,6.101,81113.5,5.858162665379115,,0
2021-12-18 16:00:00,6.103,6.19,6.05,6.179,40601.8,5.863465761819129,,0
2021-12-18 17:00:00,6.175,6.175,5.952,5.968,62911.3,5.865193600466747,,0
2021-12-18 18:00:00,5.961,6.006,5.949,5.963,12467.0,5.866810235169776,,0
2021-12-18 19:00:00,5.961,5.962,5.85,5.923,41862.1,5.867738991613251,,0
2021-12-18 20:00:00,5.921,5.979,5.886,5.964,19708.3,5.869330082660966,,0
2021-12-18 21:00:00,5.953,5.962,5.867,5.94,33198.3,5.870498180468223,,0
2021-12-18 22:00:00,5.934,6.001,5.889,5.923,31099.9,5.8713659791381705,,0
2021-12-18 23:00:00,5.917,5.917,5.8,5.825,39288.3,5.870599599317705,,0
2021-12-19 00:00:00,5.823,5.844,5.647,5.7,72410.4,5.867779771229809,,0
2021-12-19 01:00:00,5.7,5.736,5.646,5.701,31500.2,5.865023080796259,,0
2021-12-19 02:00:00,5.697,5.872,5.689,5.871,32625.9,5.865121872849214,,0
2021-12-19 03:00:00,5.868,6.0,5.868,5.916,58440.3,5.865962833628566,,0
2021-12-19 04:00:00,5.913,6.09,5.913,6.074,39074.0,5.86940146447768,,0
2021-12-19 05:00:00,6.074,6.2,5.862,5.918,188163.6,5.870204746056562,,0
2021-12-19 06:00:00,5.916,6.105,5.905,5.932,110103.5,5.871226155212652,,0
2021-12-19 07:00:00,5.933,5.974,5.918,5.923,24677.3,5.872081921242195,,0
2021-12-19 08:00:00,5.931,5.975,5.896,5.972,29296.5,5.87373345973406,,0
2021-12-19 09:00:00,5.974,5.997,5.87,5.893,51894.3,5.874051914945068,,0
2021-12-19 10:00:00,5.886,5.895,5.745,5.819,61668.4,5.8731419659377115,,0
2021-12-19 11:00:00,5.813,5.858,5.769,5.847,26442.6,5.872709867327171,,0
2021-12-19 12:00:00,5.847,5.855,5.77,5.839,25910.0,5.872152679437466,,0
2021-12-19 13:00:00,5.84,5.912,5.791,5.877,47849.7,5.8722328004385,,0
2021-12-19 14:00:00,5.877,5.92,5.781,5.859,55001.7,5.8720140764643105,,0
2021-12-19 15:00:00,5.865,5.892,5.835,5.873,19743.2,5.8720303727211,,0
2021-12-19 16:00:00,5.872,5.889,5.78,5.784,38783.3,5.870575325238107,,0
2021-12-19 17:00:00,5.781,5.781,5.728,5.737,24734.6,5.868367468622602,,0
2021-12-19 18:00:00,5.737,5.737,5.661,5.704,23626.7,5.865650650959419,,0
2021-12-19 19:00:00,5.705,5.711,5.603,5.629,36775.1,5.861739069951826,,0
2021-12-19 20:00:00,5.627,5.69,5.617,5.656,16668.2,5.858338424167498,,0
2021-12-19 21:00:00,5.656,5.662,5.617,5.617,8636.7,5.854349359305226,,0
2021-12-19 22:00:00,5.617,5.706,5.617,5.683,15033.8,5.851517138490263,,0
2021-12-19 23:00:00,5.685,5.694,5.582,5.597,24420.5,5.847310243639185,,0
2021-12-20 00:00:00,5.597,5.597,5.458,5.551,120380.1,5.842412553661678,,0
2021-12-20 01:00:00,5.553,5.651,5.541,5.603,55335.3,5.838455321369749,,0
2021-12-20 02:00:00,5.591,5.597,5.527,5.554,28878.0,5.833753580520662,,0
2021-12-20 03:00:00,5.544,5.571,5.524,5.538,13650.1,5.828865091586437,,0
2021-12-20 04:00:00,5.533,5.563,5.458,5.518,45669.3,5.823726825609802,,0
2021-12-20 05:00:00,5.529,5.529,5.329,5.329,41294.4,5.815549522707161,,0
2021-12-20 06:00:00,5.328,5.422,5.302,5.39,150284.1,5.808515646298778,,0
2021-12-20 07:00:00,5.392,5.436,5.319,5.376,112246.1,5.801366627351691,,0
2021-12-20 08:00:00,5.378,5.405,5.325,5.349,36805.3,5.7938894930153,,0
2021-12-20 09:00:00,5.351,5.357,5.202,5.202,77230.8,5.7841061956100885,,0
2021-12-20 10:00:00,5.207,5.29,5.203,5.243,40460.1,5.775162291550418,,0
2021-12-20 11:00:00,5.243,5.326,5.233,5.253,40957.9,5.7665315098719,,0
2021-12-20 12:00:00,5.258,5.27,5.209,5.212,28425.2,5.757365699791373,,0
2021-12-20 13:00:00,5.218,5.265,5.189,5.189,33268.1,5.747971225414657,,0
2021-12-20 14:00:00,5.19,5.321,5.189,5.32,54541.9,5.7408973208623495,,0
2021-12-20 15:00:00,5.32,5.391,5.295,5.32,68776.3,5.733940340352229,,0
2021-12-20 16:00:00,5.327,5.69,5.313,5.599,155455.6,5.731709921503432,,0
2021-12-20 17:00:00,5.598,5.604,5.488,5.499,29533.5,5.7278634765199055,,0
2021-12-20 18:00:00,5.499,5.512,5.422,5.433,31393.9,5.722989700048502,,0
2021-12-20 19:00:00,5.431,5.533,5.407,5.521,30541.7,5.7196510273204275,,0
2021-12-20 20:00:00,5.521,5.656,5.521,5.627,55482.3,5.718119605381247,,0
2021-12-20 21:00:00,5.627,5.731,5.62,5.687,46701.9,5.717605231738583,,0
2021-12-20 22:00:00,5.685,5.834,5.59,5.59,117730.5,5.715496054354474,,0
2021-12-20 23:00:00,5.59,5.755,5.561,5.745,65247.2,5.7159837228775405,,0
2021-12-21 00:00:00,5.746,5.786,5.604,5.624,34654.5,5.714463330763863,,0
2021-12-21 01:00:00,5.619,5.74,5.57,5.702,56806.6,5.714257325296692,,0
2021-12-21 02:00:00,5.715,5.95,5.691,5.94,121067.5,5.717988609176086,,0
2021-12-21 03:00:00,5.938,6.2,5.91,6.066,307140.0,5.72374086356987,,0
2021-12-21 04:00:00,6.064,6.494,6.064,6.407,307320.8,5.735034403014997,,0
2021-12-21 05:00:00,6.41,6.576,6.2,6.32,310952.9,5.744703255857725,,0
2021-12-21 06:00:00,6.315,6.41,6.3,6.369,115535.1,5.755022210306358,,0
2021-12-21 07:00:00,6.365,6.62,6.32,6.542,238739.6,5.768030107656667,,0
2021-12-21 08:00:00,6.545,6.788,6.37,6.682,476924.1,5.783137048025979,,0
2021-12-21 09:00:00,6.684,7.307,6.62,7.015,1078390.1,5.803498419132988,,0
2021-12-21 10:00:00,7.017,7.15,6.744,7.02,590237.6,5.823605883279551,,0
2021-12-21 11:00:00,7.031,7.058,6.825,7.016,248278.9,5.843314876944352,,0
2021-12-21 12:00:00,7.015,7.449,6.941,7.115,999000.8,5.8643344657551895,,0
2021-12-21 13:00:00,7.116,7.183,6.871,7.137,462500.2,5.885370259709649,,0
2021-12-21 14:00:00,7.149,7.289,6.924,6.96,296905.3,5.903132734755771,,0
2021-12-21 15:00:00,6.961,7.046,6.785,6.842,281561.9,5.918651201949891,,0
2021-12-21 16:00:00,6.841,7.239,6.835,6.873,384607.9,5.93442556224824,,0
2021-12-21 17:00:00,6.871,6.893,6.762,6.839,120768.1,5.949377205847442,,0
