time,open,high,low,close,volume
2020-07-30,0.1823,0.2143,0.1689,0.1932,1363261.74
2020-07-31,0.1924,0.1972,0.1647,0.1859,428205.95
2020-08-01,0.1857,0.1916,0.15,0.1872,814644.73
2020-08-02,0.1863,0.1978,0.17,0.1878,941067.81
2020-08-03,0.1864,0.2,0.1841,0.1871,668011.34
2020-08-04,0.1882,0.1952,0.1847,0.1899,428413.89
2020-08-05,0.1902,0.2006,0.1886,0.1974,1279680.69
2020-08-06,0.1974,0.2024,0.1942,0.1976,679608.8
2020-08-07,0.1976,0.205,0.1835,0.195,751138.99
2020-08-08,0.1937,0.2045,0.1924,0.2025,1321963.68
2020-08-09,0.2025,0.21,0.1964,0.2087,1009769.94
2020-08-10,0.2096,0.23,0.1986,0.2242,1973321.65
2020-08-11,0.2224,0.2346,0.1966,0.203,1917301.61
2020-08-12,0.2048,0.2295,0.1925,0.2244,1294165.05
2020-08-13,0.224,0.3678,0.22,0.2734,5587964.11
2020-08-14,0.2712,0.31,0.258,0.2969,4287858.44
2020-08-15,0.2969,0.3,0.27,0.2751,1896716.61
2020-08-16,0.2737,0.3287,0.2705,0.3287,1982122.46
2020-08-17,0.3286,0.3355,0.29,0.2981,1514379.09
2020-08-18,0.2977,0.3042,0.261,0.2825,1676385.99
2020-08-19,0.2812,0.2832,0.2513,0.2552,1205687.44
2020-08-20,0.2564,0.2894,0.2543,0.2892,603971.74
2020-08-21,0.2896,0.297,0.2516,0.2626,1313870.09
2020-08-22,0.2626,0.2899,0.25,0.2819,747054.65
2020-08-23,0.2818,0.4936,0.2794,0.3953,15172068.04
2020-08-24,0.3959,0.4683,0.3602,0.3831,13127141.44
2020-08-25,0.3831,0.3956,0.3241,0.3475,4466312.16
2020-08-26,0.3475,0.5005,0.3305,0.4732,9463616.28
2020-08-27,0.4711,0.5295,0.4162,0.448,14756661.59
2020-08-28,0.4461,0.59,0.4461,0.5814,12094922.4
2020-08-29,0.5813,0.7876,0.5748,0.6849,31960236.01
2020-08-30,0.685,0.698,0.622,0.6474,9304968.55
2020-08-31,0.6464,0.6998,0.5807,0.6033,5392076.93
2020-09-01,0.6033,0.6125,0.5456,0.5643,6462686.24
2020-09-02,0.5632,0.6166,0.47,0.533,4728241.33
2020-09-03,0.5316,0.54,0.38,0.4009,4286848.33
2020-09-04,0.406,0.63,0.4,0.5905,18960343.81
2020-09-05,0.5928,0.6087,0.4669,0.5301,10444763.54
2020-09-06,0.5289,0.5419,0.48,0.5215,4160978.73
